model,display_name,video,true_label,score
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0705.avi,1,0.969234824180603
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_377.mp4,1,0.8562556505203247
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0128.avi,0,0.30665862560272217
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_462.mp4,1,0.9188897609710693
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0045.avi,0,0.010905362665653229
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0448.avi,0,0.0024314841721206903
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0420.avi,0,0.9118442535400391
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0623.avi,1,0.6060557961463928
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_279.mp4,0,0.0029089555609971285
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_5.mp4,1,0.9789721965789795
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0083.avi,1,0.8353888988494873
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0125.avi,1,0.948542058467865
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_871.mp4,1,0.9925228953361511
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_34.mp4,1,0.32889875769615173
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0138.avi,0,0.03162645548582077
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0100.avi,0,0.726121187210083
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0295.avi,1,0.8479471802711487
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0223.avi,1,0.9206863641738892
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0279.avi,1,0.7575057744979858
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_190.mp4,1,0.9168199300765991
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0230.avi,1,0.9762465357780457
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0638.avi,0,0.033863626420497894
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_950.mp4,1,0.9798914194107056
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_443.mp4,1,0.9861493110656738
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_533.mp4,1,0.9947439432144165
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0622.avi,0,0.3590618073940277
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0155.avi,0,0.005560749210417271
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0467.avi,0,0.8481811881065369
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0501.avi,1,0.7494328618049622
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_546.mp4,1,0.9621981978416443
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_122.mp4,0,0.043564651161432266
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0082.avi,1,0.6225214004516602
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_936.mp4,0,0.007562998216599226
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0253.avi,0,0.10208707302808762
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_117.mp4,0,0.757495641708374
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0285.avi,1,0.6063668727874756
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0361.avi,0,0.0829949676990509
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0514.avi,1,0.9606972336769104
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_596.mp4,1,0.9770451188087463
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_325.mp4,1,0.9883633852005005
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0480.avi,1,0.4150305688381195
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0148.avi,1,0.985480010509491
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_612.mp4,1,0.9923218488693237
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_885.mp4,1,0.9964022040367126
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_259.mp4,1,0.9786495566368103
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_184.mp4,0,0.0023263487964868546
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_483.mp4,1,0.9778728485107422
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_160.mp4,1,0.9868159294128418
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_550.mp4,0,0.05626270920038223
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_958.mp4,1,0.9883289337158203
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_10.mp4,0,0.035823382437229156
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_177.mp4,0,0.10698721557855606
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0773.avi,0,0.6480609774589539
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0063.avi,1,0.9531132578849792
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0358.avi,0,0.333091676235199
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_189.mp4,0,0.24310049414634705
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_732.mp4,0,0.003333763685077429
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0675.avi,0,0.10490686446428299
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_588.mp4,0,0.08963552862405777
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_334.mp4,1,0.9890017509460449
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_416.mp4,0,0.04559014365077019
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0172.avi,1,0.9476429224014282
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0183.avi,0,0.020715851336717606
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0654.avi,0,0.008110948838293552
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_269.mp4,1,0.9943402409553528
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0221.avi,0,0.19555264711380005
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0345.avi,1,0.47743675112724304
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_333.mp4,0,0.4681170582771301
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0242.avi,1,0.9845744371414185
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0018.avi,0,0.2521543502807617
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_647.mp4,0,0.0007874700822867453
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_771.mp4,0,0.001031770370900631
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_990.mp4,0,0.029128188267350197
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_152.mp4,0,0.002032332820817828
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_790.mp4,0,0.00117712770588696
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_252.mp4,0,0.0011574339587241411
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0559.avi,1,0.9671857357025146
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_192.mp4,0,0.010084573179483414
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0293.avi,1,0.9481826424598694
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0019.avi,0,0.032365843653678894
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_403.mp4,1,0.9824661612510681
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0013.avi,0,0.7449615597724915
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_790.mp4,1,0.955112874507904
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_683.mp4,1,0.9807829856872559
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_859.mp4,0,0.004260560497641563
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_230.mp4,1,0.9943028092384338
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_951.mp4,1,0.9762933254241943
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0471.avi,1,0.9218353629112244
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_249.mp4,1,0.995856523513794
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0719.avi,1,0.9300528168678284
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_869.avi,0,0.0007596104987896979
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_375.mp4,0,0.009917526505887508
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0368.avi,1,0.9282798767089844
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_494.mp4,0,0.10638664662837982
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0282.avi,1,0.7546275854110718
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_98.mp4,1,0.9912494421005249
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_40.mp4,0,0.09064719080924988
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0009.avi,1,0.8532530665397644
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0153.avi,0,0.03822513297200203
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0037.avi,0,0.1090158224105835
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_8.mp4,0,0.00036842329427599907
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0782.avi,0,0.4251851737499237
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_574.mp4,0,0.8939008712768555
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_226.mp4,0,0.023176703602075577
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0029.avi,0,0.05977166071534157
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_619.mp4,1,0.9905255436897278
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0339.avi,1,0.8825212121009827
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_674.mp4,1,0.966294527053833
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0017.avi,0,0.21236927807331085
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_605.mp4,0,0.0035151662304997444
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0447.avi,1,0.9357434511184692
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0130.avi,1,0.9366840720176697
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_841.mp4,1,0.8737455606460571
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_909.avi,0,0.0012379575055092573
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_942.mp4,0,0.008890380151569843
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_238.mp4,0,0.005881037563085556
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_166.mp4,1,0.9910288453102112
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_423.mp4,1,0.935788631439209
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0362.avi,0,0.029793279245495796
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_208.mp4,0,0.009101876057684422
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0349.avi,0,0.09103517234325409
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_528.mp4,0,0.010659734718501568
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0655.avi,0,0.02954692393541336
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0624.avi,1,0.6001827120780945
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_608.mp4,0,0.002103162696585059
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_191.mp4,0,0.0031923723872750998
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_175.mp4,1,0.9924415946006775
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_431.mp4,1,0.9899842739105225
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0068.avi,0,0.00901444535702467
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_222.mp4,1,0.7057945728302002
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_705.mp4,0,0.000850844953674823
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0001.avi,1,0.9147328734397888
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0039.avi,0,0.0059106964617967606
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_348.mp4,1,0.9869036078453064
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_907.mp4,1,0.9950481653213501
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_404.mp4,0,0.13331793248653412
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0337.avi,0,0.4817580580711365
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0047.avi,0,0.0034113293513655663
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0640.avi,1,0.9270048141479492
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0678.avi,0,0.9255566000938416
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0087.avi,1,0.9438997507095337
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0689.avi,0,0.0029544958379119635
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_835.mp4,1,0.9640908241271973
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0201.avi,0,0.04466501623392105
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0214.avi,1,0.9170618057250977
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0023.avi,1,0.9086772799491882
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_385.mp4,0,0.0023522917181253433
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0627.avi,0,0.030394921079277992
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0509.avi,0,0.5634427070617676
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0303.avi,0,0.017378326505422592
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_910.mp4,1,0.9747259020805359
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_914.mp4,1,0.996407151222229
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0285.avi,0,0.1623455137014389
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0225.avi,0,0.5393913984298706
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0707.avi,1,0.9916391968727112
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0651.avi,1,0.9587101936340332
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_45.mp4,0,0.17536570131778717
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0142.avi,1,0.9902987480163574
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0235.avi,0,0.1484963446855545
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0667.avi,0,0.15347477793693542
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0608.avi,1,0.8784224987030029
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_900.mp4,1,0.994543731212616
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0097.avi,1,0.9906347393989563
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0373.avi,0,0.017414532601833344
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_3.mp4,1,0.9247846603393555
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0027.avi,1,0.9839245080947876
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_712.mp4,0,0.003358111483976245
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_559.mp4,0,0.9393929243087769
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_358.mp4,1,0.9822632074356079
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_674.mp4,0,0.0029753961134701967
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0651.avi,0,0.09059565514326096
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0080.avi,1,0.9403572082519531
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_741.mp4,0,0.004272792488336563
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_973.mp4,0,0.006044080480933189
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0055.avi,1,0.7782386541366577
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\val\Fight\rwf_val_fight_0066.avi,1,0.5895599126815796
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_14.mp4,0,0.9862016439437866
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_445.mp4,0,0.32499682903289795
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0439.avi,1,0.8381332755088806
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_584.mp4,1,0.9907864332199097
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_26.mp4,0,0.08140081912279129
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_822.mp4,1,0.9910812377929688
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_366.mp4,0,0.049561209976673126
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0449.avi,1,0.9518200159072876
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0105.avi,0,0.004219395108520985
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_154.mp4,1,0.9875218272209167
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0114.avi,1,0.4822147786617279
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_802.mp4,0,0.002077304059639573
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\Fight\rwf_train_fight_0200.avi,1,0.9291732311248779
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_165.mp4,1,0.9887582063674927
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_589.mp4,1,0.9225153923034668
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_754.mp4,1,0.9309995174407959
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0576.avi,0,0.19175724685192108
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_293.mp4,1,0.9906501173973083
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\NonViolence\NV_518.mp4,0,0.02020835317671299
augmente,SIRCH augment?,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0646.avi,0,0.24657520651817322
