split,dataset_origin,label,duration_sec,path
test,RLVS,Violence,5.400,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_59.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_593.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_606.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_607.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_611.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_619.mp4
test,RLVS,Violence,4.320,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_624.mp4
test,RLVS,Violence,5.005,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_634.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_644.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_647.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_648.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_656.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_659.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_660.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_661.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_666.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_668.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_669.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_672.mp4
test,RLVS,Violence,4.100,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_68.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_686.mp4
test,RLVS,Violence,3.500,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_69.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_696.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_705.mp4
test,RLVS,Violence,5.005,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_71.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_713.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_720.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_721.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_724.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_741.mp4
test,RLVS,Violence,4.505,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_747.mp4
test,RLVS,Violence,4.104,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_756.mp4
test,RLVS,Violence,4.404,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_758.mp4
test,RLVS,Violence,5.005,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_76.mp4
test,RLVS,Violence,4.304,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_763.mp4
test,RLVS,Violence,4.104,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_766.mp4
test,RLVS,Violence,4.304,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_767.mp4
test,RLVS,Violence,5.100,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_768.mp4
test,RLVS,Violence,4.800,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_774.mp4
test,RLVS,Violence,5.100,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_776.mp4
test,RLVS,Violence,4.800,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_778.mp4
test,RLVS,Violence,4.900,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_781.mp4
test,RLVS,Violence,5.200,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_782.mp4
test,RLVS,Violence,4.400,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_788.mp4
test,RLVS,Violence,4.409,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_794.mp4
test,RLVS,Violence,4.800,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_804.mp4
test,RLVS,Violence,5.400,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_810.mp4
test,RLVS,Violence,4.100,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_811.mp4
test,RLVS,Violence,5.600,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_817.mp4
test,RLVS,Violence,4.900,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_823.mp4
test,RLVS,Violence,5.200,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_831.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_835.mp4
test,RLVS,Violence,3.900,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_852.mp4
test,RLVS,Violence,4.600,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_855.mp4
test,RLVS,Violence,3.900,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_856.mp4
test,RLVS,Violence,3.900,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_859.mp4
test,RLVS,Violence,5.005,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_86.mp4
test,RLVS,Violence,3.900,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_862.mp4
test,RLVS,Violence,4.300,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_868.mp4
test,RLVS,Violence,4.004,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_87.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_876.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_878.mp4
test,RLVS,Violence,5.100,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_884.mp4
test,RLVS,Violence,5.100,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_885.mp4
test,RLVS,Violence,4.207,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_891.mp4
test,RLVS,Violence,5.005,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_90.mp4
test,RLVS,Violence,4.204,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_900.mp4
test,RLVS,Violence,5.005,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_916.mp4
test,RLVS,Violence,4.635,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_920.mp4
test,RLVS,Violence,4.900,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_923.mp4
test,RLVS,Violence,5.116,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_929.mp4
test,RLVS,Violence,4.900,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_933.mp4
test,RLVS,Violence,4.931,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_941.mp4
test,RLVS,Violence,4.204,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_959.mp4
test,RLVS,Violence,5.105,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_97.mp4
test,RLVS,Violence,5.300,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_970.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_975.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_994.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_996.mp4
test,RLVS,Violence,5.000,C:\SIRCH_ENV\datasets\RLVS\Real Life Violence Dataset\Violence\V_999.mp4
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0002.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0016.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0018.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0037.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0040.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0043.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0078.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0079.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0082.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0084.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0086.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0090.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0091.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0108.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0114.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0116.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0135.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0144.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0150.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0157.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0171.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0172.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0178.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0186.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0187.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0216.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0222.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0229.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0230.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0232.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0237.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0239.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0240.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0241.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0247.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0249.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0260.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0276.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0279.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0283.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0285.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0290.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0292.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0294.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0295.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0298.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0300.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0301.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0314.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0330.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0340.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0342.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0344.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0359.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0366.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0369.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0372.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0377.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0380.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0382.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0383.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0386.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0389.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0394.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0399.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0404.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0408.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0411.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0414.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0416.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0421.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0427.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0430.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0432.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0443.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0444.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0455.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0459.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0460.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0472.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0483.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0486.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0489.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0490.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0504.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0507.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0511.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0526.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0529.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0531.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0537.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0539.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0554.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0557.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0568.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0573.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0574.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0575.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0593.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0599.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0613.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0619.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0623.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0625.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0628.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0629.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0634.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0637.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0647.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0653.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0663.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0668.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0676.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0678.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0685.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0688.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0698.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0701.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0703.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0706.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0721.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0724.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0733.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0734.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0735.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0742.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0758.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0764.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0775.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\train\NonFight\rwf_train_nonfight_0796.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0003.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0004.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0009.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0011.avi
test,RWF-2000,Non-violence,5.000,C:\SIRCH_ENV\datasets\RWF-2000\val\NonFight\rwf_val_nonfight_0013.avi
