scene_group_id,group_origin,perceptual_cluster_ids,size,label_0_count,label_1_count,old_train_count,old_validation_count,old_test_count,new_split,moved_count
singleton_1674,singleton,,1,0,1,1,0,0,train,0
singleton_1675,singleton,,1,0,1,1,0,0,train,0
singleton_1676,singleton,,1,0,1,0,0,1,test,0
singleton_1677,singleton,,1,0,1,1,0,0,train,0
singleton_1678,singleton,,1,0,1,1,0,0,train,0
singleton_1679,singleton,,1,0,1,0,1,0,validation,0
singleton_1680,singleton,,1,0,1,1,0,0,train,0
singleton_1681,singleton,,1,0,1,1,0,0,train,0
singleton_1682,singleton,,1,0,1,1,0,0,train,0
singleton_1683,singleton,,1,0,1,1,0,0,train,0
singleton_1684,singleton,,1,0,1,0,0,1,test,0
singleton_1685,singleton,,1,0,1,0,0,1,test,0
singleton_1686,singleton,,1,0,1,1,0,0,train,0
singleton_1687,singleton,,1,0,1,1,0,0,train,0
singleton_1688,singleton,,1,0,1,0,1,0,validation,0
singleton_1689,singleton,,1,0,1,1,0,0,train,0
singleton_1690,singleton,,1,0,1,1,0,0,train,0
singleton_1691,singleton,,1,0,1,1,0,0,train,0
singleton_1692,singleton,,1,0,1,1,0,0,train,0
singleton_1693,singleton,,1,0,1,1,0,0,train,0
singleton_1694,singleton,,1,0,1,1,0,0,train,0
singleton_1695,singleton,,1,0,1,1,0,0,train,0
singleton_1696,singleton,,1,0,1,1,0,0,train,0
singleton_1697,singleton,,1,0,1,1,0,0,train,0
singleton_1698,singleton,,1,0,1,0,0,1,test,0
singleton_1699,singleton,,1,0,1,1,0,0,train,0
singleton_1700,singleton,,1,0,1,1,0,0,train,0
singleton_1701,singleton,,1,0,1,0,1,0,validation,0
singleton_1702,singleton,,1,0,1,0,1,0,validation,0
singleton_1703,singleton,,1,0,1,0,0,1,test,0
singleton_1704,singleton,,1,0,1,1,0,0,train,0
singleton_1705,singleton,,1,0,1,1,0,0,train,0
singleton_1706,singleton,,1,0,1,1,0,0,train,0
singleton_1707,singleton,,1,0,1,1,0,0,train,0
singleton_1708,singleton,,1,0,1,0,1,0,validation,0
singleton_1709,singleton,,1,0,1,1,0,0,train,0
singleton_1710,singleton,,1,0,1,0,0,1,test,0
singleton_1711,singleton,,1,0,1,0,1,0,validation,0
singleton_1712,singleton,,1,0,1,1,0,0,train,0
singleton_1713,singleton,,1,0,1,1,0,0,train,0
singleton_1714,singleton,,1,0,1,0,0,1,test,0
singleton_1715,singleton,,1,0,1,1,0,0,train,0
singleton_1716,singleton,,1,0,1,0,1,0,validation,0
singleton_1717,singleton,,1,0,1,1,0,0,train,0
singleton_1718,singleton,,1,0,1,0,0,1,test,0
singleton_1719,singleton,,1,0,1,0,1,0,validation,0
singleton_1720,singleton,,1,0,1,1,0,0,train,0
singleton_1721,singleton,,1,0,1,1,0,0,train,0
singleton_1722,singleton,,1,0,1,1,0,0,train,0
singleton_1723,singleton,,1,0,1,0,1,0,validation,0
singleton_1724,singleton,,1,0,1,1,0,0,train,0
singleton_1725,singleton,,1,0,1,1,0,0,train,0
singleton_1726,singleton,,1,0,1,1,0,0,train,0
singleton_1727,singleton,,1,0,1,1,0,0,train,0
singleton_1728,singleton,,1,0,1,1,0,0,train,0
singleton_1729,singleton,,1,0,1,0,0,1,test,0
singleton_1730,singleton,,1,0,1,1,0,0,train,0
singleton_1731,singleton,,1,0,1,1,0,0,train,0
singleton_1732,singleton,,1,0,1,1,0,0,train,0
singleton_1733,singleton,,1,0,1,0,0,1,test,0
singleton_1734,singleton,,1,0,1,1,0,0,train,0
singleton_1735,singleton,,1,0,1,1,0,0,train,0
singleton_1736,singleton,,1,0,1,1,0,0,train,0
singleton_1737,singleton,,1,0,1,1,0,0,train,0
singleton_1738,singleton,,1,0,1,1,0,0,train,0
singleton_1739,singleton,,1,0,1,0,1,0,validation,0
singleton_1740,singleton,,1,0,1,0,0,1,test,0
singleton_1741,singleton,,1,0,1,0,0,1,test,0
singleton_1742,singleton,,1,0,1,1,0,0,train,0
singleton_1743,singleton,,1,0,1,1,0,0,train,0
singleton_1744,singleton,,1,0,1,1,0,0,train,0
singleton_1745,singleton,,1,0,1,1,0,0,train,0
singleton_1746,singleton,,1,0,1,1,0,0,train,0
singleton_1747,singleton,,1,0,1,1,0,0,train,0
singleton_1748,singleton,,1,0,1,1,0,0,train,0
singleton_1749,singleton,,1,0,1,0,1,0,validation,0
singleton_1750,singleton,,1,0,1,1,0,0,train,0
singleton_1751,singleton,,1,0,1,1,0,0,train,0
singleton_1752,singleton,,1,0,1,1,0,0,train,0
singleton_1753,singleton,,1,0,1,1,0,0,train,0
singleton_1754,singleton,,1,0,1,1,0,0,train,0
singleton_1755,singleton,,1,0,1,1,0,0,train,0
singleton_1756,singleton,,1,0,1,1,0,0,train,0
singleton_1757,singleton,,1,0,1,1,0,0,train,0
singleton_1758,singleton,,1,0,1,0,0,1,test,0
singleton_1759,singleton,,1,0,1,0,0,1,test,0
singleton_1760,singleton,,1,0,1,0,1,0,validation,0
singleton_1761,singleton,,1,0,1,1,0,0,train,0
singleton_1762,singleton,,1,0,1,0,1,0,validation,0
singleton_1763,singleton,,1,0,1,1,0,0,train,0
singleton_1764,singleton,,1,0,1,0,0,1,test,0
singleton_1765,singleton,,1,0,1,1,0,0,train,0
singleton_1766,singleton,,1,0,1,0,0,1,test,0
singleton_1767,singleton,,1,0,1,1,0,0,train,0
singleton_1768,singleton,,1,0,1,1,0,0,train,0
singleton_1769,singleton,,1,0,1,1,0,0,train,0
singleton_1770,singleton,,1,0,1,1,0,0,train,0
singleton_1771,singleton,,1,0,1,0,1,0,validation,0
singleton_1772,singleton,,1,0,1,0,1,0,validation,0
singleton_1773,singleton,,1,0,1,1,0,0,train,0
singleton_1774,singleton,,1,0,1,0,0,1,test,0
singleton_1775,singleton,,1,0,1,1,0,0,train,0
singleton_1776,singleton,,1,0,1,1,0,0,train,0
singleton_1777,singleton,,1,0,1,0,0,1,test,0
singleton_1778,singleton,,1,0,1,1,0,0,train,0
singleton_1779,singleton,,1,0,1,1,0,0,train,0
singleton_1780,singleton,,1,0,1,0,0,1,test,0
singleton_1781,singleton,,1,0,1,0,0,1,test,0
singleton_1782,singleton,,1,0,1,1,0,0,train,0
singleton_1783,singleton,,1,0,1,0,0,1,test,0
singleton_1784,singleton,,1,0,1,1,0,0,train,0
singleton_1785,singleton,,1,0,1,1,0,0,train,0
singleton_1786,singleton,,1,0,1,1,0,0,train,0
singleton_1787,singleton,,1,0,1,1,0,0,train,0
singleton_1788,singleton,,1,0,1,1,0,0,train,0
singleton_1789,singleton,,1,0,1,1,0,0,train,0
singleton_1790,singleton,,1,0,1,0,0,1,test,0
singleton_1791,singleton,,1,0,1,1,0,0,train,0
singleton_1792,singleton,,1,0,1,0,1,0,validation,0
singleton_1793,singleton,,1,0,1,0,1,0,validation,0
singleton_1794,singleton,,1,0,1,1,0,0,train,0
singleton_1795,singleton,,1,0,1,1,0,0,train,0
singleton_1796,singleton,,1,0,1,0,1,0,validation,0
singleton_1797,singleton,,1,0,1,1,0,0,train,0
singleton_1798,singleton,,1,0,1,1,0,0,train,0
singleton_1799,singleton,,1,0,1,1,0,0,train,0
singleton_1800,singleton,,1,0,1,1,0,0,train,0
singleton_1801,singleton,,1,0,1,1,0,0,train,0
singleton_1802,singleton,,1,0,1,1,0,0,train,0
singleton_1803,singleton,,1,0,1,1,0,0,train,0
singleton_1804,singleton,,1,0,1,1,0,0,train,0
singleton_1805,singleton,,1,0,1,0,1,0,validation,0
singleton_1806,singleton,,1,0,1,1,0,0,train,0
singleton_1807,singleton,,1,0,1,0,1,0,validation,0
singleton_1808,singleton,,1,0,1,1,0,0,train,0
singleton_1809,singleton,,1,0,1,1,0,0,train,0
singleton_1810,singleton,,1,0,1,1,0,0,train,0
singleton_1811,singleton,,1,0,1,1,0,0,train,0
singleton_1812,singleton,,1,0,1,1,0,0,train,0
singleton_1813,singleton,,1,0,1,1,0,0,train,0
singleton_1814,singleton,,1,0,1,1,0,0,train,0
singleton_1815,singleton,,1,0,1,1,0,0,train,0
singleton_1816,singleton,,1,0,1,1,0,0,train,0
singleton_1817,singleton,,1,0,1,1,0,0,train,0
singleton_1818,singleton,,1,0,1,0,1,0,validation,0
singleton_1819,singleton,,1,0,1,0,0,1,test,0
singleton_1820,singleton,,1,0,1,1,0,0,train,0
singleton_1821,singleton,,1,0,1,0,1,0,validation,0
singleton_1822,singleton,,1,0,1,1,0,0,train,0
singleton_1823,singleton,,1,0,1,1,0,0,train,0
singleton_1824,singleton,,1,0,1,1,0,0,train,0
singleton_1825,singleton,,1,0,1,1,0,0,train,0
singleton_1826,singleton,,1,0,1,1,0,0,train,0
singleton_1827,singleton,,1,0,1,1,0,0,train,0
singleton_1828,singleton,,1,0,1,1,0,0,train,0
singleton_1829,singleton,,1,0,1,0,0,1,test,0
singleton_1830,singleton,,1,0,1,1,0,0,train,0
singleton_1831,singleton,,1,0,1,1,0,0,train,0
singleton_1832,singleton,,1,0,1,1,0,0,train,0
singleton_1833,singleton,,1,0,1,1,0,0,train,0
singleton_1834,singleton,,1,0,1,1,0,0,train,0
singleton_1835,singleton,,1,0,1,1,0,0,train,0
singleton_1836,singleton,,1,0,1,1,0,0,train,0
singleton_1837,singleton,,1,0,1,1,0,0,train,0
singleton_1838,singleton,,1,0,1,1,0,0,train,0
singleton_1839,singleton,,1,0,1,1,0,0,train,0
singleton_1840,singleton,,1,0,1,1,0,0,train,0
singleton_1841,singleton,,1,0,1,0,1,0,validation,0
singleton_1842,singleton,,1,0,1,0,0,1,test,0
singleton_1843,singleton,,1,0,1,0,0,1,test,0
singleton_1844,singleton,,1,0,1,1,0,0,train,0
singleton_1845,singleton,,1,0,1,1,0,0,train,0
singleton_1846,singleton,,1,0,1,1,0,0,train,0
singleton_1847,singleton,,1,0,1,1,0,0,train,0
singleton_1848,singleton,,1,0,1,1,0,0,train,0
singleton_1849,singleton,,1,0,1,1,0,0,train,0
singleton_1850,singleton,,1,0,1,1,0,0,train,0
singleton_1851,singleton,,1,0,1,1,0,0,train,0
singleton_1852,singleton,,1,0,1,1,0,0,train,0
singleton_1853,singleton,,1,0,1,1,0,0,train,0
singleton_1854,singleton,,1,0,1,1,0,0,train,0
singleton_1855,singleton,,1,0,1,1,0,0,train,0
singleton_1856,singleton,,1,0,1,0,0,1,test,0
singleton_1857,singleton,,1,0,1,1,0,0,train,0
singleton_1858,singleton,,1,0,1,1,0,0,train,0
singleton_1859,singleton,,1,0,1,1,0,0,train,0
singleton_1860,singleton,,1,0,1,1,0,0,train,0
singleton_1861,singleton,,1,0,1,1,0,0,train,0
singleton_1862,singleton,,1,0,1,0,1,0,validation,0
singleton_1863,singleton,,1,0,1,1,0,0,train,0
singleton_1864,singleton,,1,0,1,1,0,0,train,0
singleton_1865,singleton,,1,0,1,1,0,0,train,0
singleton_1866,singleton,,1,0,1,1,0,0,train,0
singleton_1867,singleton,,1,0,1,1,0,0,train,0
singleton_1868,singleton,,1,0,1,1,0,0,train,0
singleton_1869,singleton,,1,0,1,1,0,0,train,0
singleton_1870,singleton,,1,0,1,1,0,0,train,0
singleton_1871,singleton,,1,0,1,1,0,0,train,0
singleton_1872,singleton,,1,0,1,0,0,1,test,0
singleton_1873,singleton,,1,0,1,1,0,0,train,0
singleton_1874,singleton,,1,0,1,0,0,1,test,0
singleton_1875,singleton,,1,0,1,0,1,0,validation,0
singleton_1876,singleton,,1,0,1,1,0,0,train,0
singleton_1877,singleton,,1,0,1,1,0,0,train,0
singleton_1878,singleton,,1,0,1,1,0,0,train,0
singleton_1879,singleton,,1,0,1,1,0,0,train,0
singleton_1880,singleton,,1,0,1,1,0,0,train,0
singleton_1881,singleton,,1,0,1,1,0,0,train,0
singleton_1882,singleton,,1,0,1,0,1,0,validation,0
singleton_1883,singleton,,1,0,1,0,1,0,validation,0
singleton_1884,singleton,,1,0,1,1,0,0,train,0
singleton_1885,singleton,,1,0,1,1,0,0,train,0
singleton_1886,singleton,,1,0,1,1,0,0,train,0
singleton_1887,singleton,,1,0,1,1,0,0,train,0
singleton_1888,singleton,,1,0,1,1,0,0,train,0
singleton_1889,singleton,,1,0,1,0,1,0,validation,0
singleton_1890,singleton,,1,0,1,1,0,0,train,0
singleton_1891,singleton,,1,0,1,1,0,0,train,0
singleton_1892,singleton,,1,0,1,1,0,0,train,0
singleton_1893,singleton,,1,0,1,1,0,0,train,0
singleton_1894,singleton,,1,0,1,0,1,0,validation,0
singleton_1895,singleton,,1,0,1,1,0,0,train,0
singleton_1896,singleton,,1,0,1,1,0,0,train,0
singleton_1897,singleton,,1,0,1,1,0,0,train,0
singleton_1898,singleton,,1,0,1,1,0,0,train,0
singleton_1899,singleton,,1,0,1,1,0,0,train,0
singleton_1900,singleton,,1,0,1,1,0,0,train,0
singleton_1901,singleton,,1,0,1,1,0,0,train,0
singleton_1902,singleton,,1,0,1,1,0,0,train,0
singleton_1903,singleton,,1,0,1,0,0,1,test,0
singleton_1904,singleton,,1,0,1,1,0,0,train,0
singleton_1905,singleton,,1,0,1,1,0,0,train,0
singleton_1906,singleton,,1,0,1,1,0,0,train,0
singleton_1907,singleton,,1,0,1,1,0,0,train,0
singleton_1908,singleton,,1,0,1,0,1,0,validation,0
singleton_1909,singleton,,1,0,1,1,0,0,train,0
singleton_1910,singleton,,1,0,1,1,0,0,train,0
singleton_1911,singleton,,1,0,1,1,0,0,train,0
singleton_1912,singleton,,1,0,1,1,0,0,train,0
singleton_1913,singleton,,1,0,1,0,1,0,validation,0
singleton_1914,singleton,,1,0,1,0,0,1,test,0
singleton_1915,singleton,,1,0,1,0,0,1,test,0
singleton_1916,singleton,,1,0,1,1,0,0,train,0
singleton_1917,singleton,,1,0,1,1,0,0,train,0
singleton_1918,singleton,,1,0,1,1,0,0,train,0
singleton_1919,singleton,,1,0,1,1,0,0,train,0
singleton_1920,singleton,,1,0,1,1,0,0,train,0
singleton_1921,singleton,,1,0,1,1,0,0,train,0
singleton_1922,singleton,,1,0,1,1,0,0,train,0
singleton_1923,singleton,,1,0,1,1,0,0,train,0
singleton_1924,singleton,,1,0,1,1,0,0,train,0
singleton_1925,singleton,,1,0,1,1,0,0,train,0
singleton_1926,singleton,,1,0,1,1,0,0,train,0
singleton_1927,singleton,,1,0,1,1,0,0,train,0
singleton_1928,singleton,,1,0,1,1,0,0,train,0
singleton_1929,singleton,,1,0,1,0,1,0,validation,0
singleton_1930,singleton,,1,0,1,1,0,0,train,0
singleton_1931,singleton,,1,0,1,1,0,0,train,0
singleton_1932,singleton,,1,0,1,1,0,0,train,0
singleton_1933,singleton,,1,0,1,1,0,0,train,0
singleton_1934,singleton,,1,0,1,1,0,0,train,0
singleton_1935,singleton,,1,0,1,1,0,0,train,0
singleton_1936,singleton,,1,0,1,0,0,1,test,0
singleton_1937,singleton,,1,0,1,0,1,0,validation,0
singleton_1938,singleton,,1,0,1,1,0,0,train,0
singleton_1939,singleton,,1,0,1,1,0,0,train,0
singleton_1940,singleton,,1,0,1,1,0,0,train,0
singleton_1941,singleton,,1,0,1,1,0,0,train,0
singleton_1942,singleton,,1,0,1,1,0,0,train,0
singleton_1943,singleton,,1,0,1,1,0,0,train,0
singleton_1944,singleton,,1,0,1,1,0,0,train,0
singleton_1945,singleton,,1,0,1,0,1,0,validation,0
singleton_1946,singleton,,1,0,1,1,0,0,train,0
singleton_1947,singleton,,1,0,1,1,0,0,train,0
singleton_1948,singleton,,1,0,1,1,0,0,train,0
singleton_1949,singleton,,1,0,1,1,0,0,train,0
singleton_1950,singleton,,1,0,1,1,0,0,train,0
singleton_1951,singleton,,1,0,1,1,0,0,train,0
singleton_1952,singleton,,1,0,1,1,0,0,train,0
singleton_1953,singleton,,1,0,1,1,0,0,train,0
singleton_1954,singleton,,1,0,1,1,0,0,train,0
singleton_1955,singleton,,1,0,1,1,0,0,train,0
singleton_1956,singleton,,1,0,1,0,1,0,validation,0
singleton_1957,singleton,,1,0,1,1,0,0,train,0
singleton_1958,singleton,,1,0,1,1,0,0,train,0
singleton_1959,singleton,,1,0,1,0,0,1,test,0
singleton_1960,singleton,,1,0,1,1,0,0,train,0
singleton_1961,singleton,,1,0,1,1,0,0,train,0
singleton_1962,singleton,,1,0,1,1,0,0,train,0
singleton_1963,singleton,,1,0,1,0,1,0,validation,0
singleton_1964,singleton,,1,0,1,0,0,1,test,0
singleton_1965,singleton,,1,0,1,0,1,0,validation,0
singleton_1966,singleton,,1,0,1,0,0,1,test,0
singleton_1967,singleton,,1,0,1,1,0,0,train,0
singleton_1968,singleton,,1,0,1,0,1,0,validation,0
singleton_1969,singleton,,1,0,1,0,1,0,validation,0
singleton_1970,singleton,,1,0,1,1,0,0,train,0
singleton_1971,singleton,,1,0,1,0,0,1,test,0
singleton_1972,singleton,,1,0,1,1,0,0,train,0
singleton_1973,singleton,,1,0,1,1,0,0,train,0
singleton_1974,singleton,,1,0,1,1,0,0,train,0
singleton_1975,singleton,,1,0,1,1,0,0,train,0
singleton_1976,singleton,,1,0,1,1,0,0,train,0
singleton_1977,singleton,,1,0,1,0,1,0,validation,0
singleton_1978,singleton,,1,0,1,1,0,0,train,0
singleton_1979,singleton,,1,0,1,1,0,0,train,0
singleton_1980,singleton,,1,0,1,0,1,0,validation,0
singleton_1981,singleton,,1,0,1,1,0,0,train,0
singleton_1982,singleton,,1,0,1,1,0,0,train,0
singleton_1983,singleton,,1,0,1,1,0,0,train,0
singleton_1984,singleton,,1,0,1,1,0,0,train,0
singleton_1985,singleton,,1,0,1,1,0,0,train,0
singleton_1986,singleton,,1,0,1,1,0,0,train,0
singleton_1987,singleton,,1,0,1,1,0,0,train,0
singleton_1988,singleton,,1,0,1,1,0,0,train,0
singleton_1989,singleton,,1,0,1,1,0,0,train,0
singleton_1990,singleton,,1,0,1,1,0,0,train,0
singleton_1991,singleton,,1,0,1,0,0,1,test,0
singleton_1992,singleton,,1,0,1,1,0,0,train,0
singleton_1993,singleton,,1,0,1,0,1,0,validation,0
singleton_1994,singleton,,1,0,1,1,0,0,train,0
singleton_1995,singleton,,1,0,1,0,1,0,validation,0
singleton_1996,singleton,,1,0,1,1,0,0,train,0
singleton_1997,singleton,,1,0,1,0,0,1,test,0
singleton_1998,singleton,,1,0,1,1,0,0,train,0
singleton_1999,singleton,,1,0,1,0,0,1,test,0
singleton_2000,singleton,,1,0,1,1,0,0,train,0
singleton_2001,singleton,,1,0,1,0,1,0,validation,0
singleton_2002,singleton,,1,0,1,1,0,0,train,0
singleton_2003,singleton,,1,0,1,1,0,0,train,0
singleton_2004,singleton,,1,0,1,1,0,0,train,0
singleton_2005,singleton,,1,0,1,0,0,1,test,0
singleton_2006,singleton,,1,0,1,1,0,0,train,0
singleton_2007,singleton,,1,0,1,0,0,1,test,0
singleton_2008,singleton,,1,0,1,0,1,0,validation,0
singleton_2009,singleton,,1,0,1,0,1,0,validation,0
singleton_2010,singleton,,1,0,1,1,0,0,train,0
singleton_2011,singleton,,1,0,1,1,0,0,train,0
singleton_2012,singleton,,1,0,1,1,0,0,train,0
singleton_2013,singleton,,1,0,1,1,0,0,train,0
singleton_2014,singleton,,1,0,1,1,0,0,train,0
singleton_2015,singleton,,1,0,1,1,0,0,train,0
singleton_2016,singleton,,1,0,1,1,0,0,train,0
singleton_2017,singleton,,1,0,1,1,0,0,train,0
singleton_2018,singleton,,1,0,1,0,1,0,validation,0
singleton_2019,singleton,,1,0,1,0,1,0,validation,0
singleton_2020,singleton,,1,0,1,0,1,0,validation,0
singleton_2021,singleton,,1,0,1,0,1,0,validation,0
singleton_2022,singleton,,1,0,1,1,0,0,train,0
singleton_2023,singleton,,1,0,1,1,0,0,train,0
singleton_2024,singleton,,1,0,1,1,0,0,train,0
singleton_2025,singleton,,1,0,1,1,0,0,train,0
singleton_2026,singleton,,1,0,1,1,0,0,train,0
singleton_2027,singleton,,1,0,1,0,1,0,validation,0
singleton_2028,singleton,,1,0,1,1,0,0,train,0
singleton_2029,singleton,,1,0,1,1,0,0,train,0
singleton_2030,singleton,,1,0,1,1,0,0,train,0
singleton_2031,singleton,,1,0,1,0,1,0,validation,0
singleton_2032,singleton,,1,0,1,0,0,1,test,0
singleton_2033,singleton,,1,0,1,0,1,0,validation,0
singleton_2034,singleton,,1,0,1,1,0,0,train,0
singleton_2035,singleton,,1,0,1,1,0,0,train,0
singleton_2036,singleton,,1,0,1,1,0,0,train,0
singleton_2037,singleton,,1,0,1,1,0,0,train,0
singleton_2038,singleton,,1,0,1,1,0,0,train,0
singleton_2039,singleton,,1,0,1,1,0,0,train,0
singleton_2040,singleton,,1,0,1,1,0,0,train,0
singleton_2041,singleton,,1,0,1,1,0,0,train,0
singleton_2042,singleton,,1,0,1,0,1,0,validation,0
singleton_2043,singleton,,1,0,1,1,0,0,train,0
singleton_2044,singleton,,1,0,1,1,0,0,train,0
singleton_2045,singleton,,1,0,1,1,0,0,train,0
singleton_2046,singleton,,1,0,1,1,0,0,train,0
singleton_2047,singleton,,1,0,1,1,0,0,train,0
singleton_2048,singleton,,1,0,1,1,0,0,train,0
singleton_2049,singleton,,1,0,1,1,0,0,train,0
singleton_2050,singleton,,1,0,1,0,1,0,validation,0
singleton_2051,singleton,,1,0,1,1,0,0,train,0
singleton_2052,singleton,,1,0,1,1,0,0,train,0
singleton_2053,singleton,,1,0,1,0,0,1,test,0
singleton_2054,singleton,,1,0,1,1,0,0,train,0
singleton_2055,singleton,,1,0,1,0,0,1,test,0
singleton_2056,singleton,,1,0,1,1,0,0,train,0
singleton_2057,singleton,,1,0,1,1,0,0,train,0
singleton_2058,singleton,,1,0,1,1,0,0,train,0
singleton_2059,singleton,,1,0,1,1,0,0,train,0
singleton_2060,singleton,,1,0,1,0,0,1,test,0
singleton_2061,singleton,,1,0,1,1,0,0,train,0
singleton_2062,singleton,,1,0,1,1,0,0,train,0
singleton_2063,singleton,,1,0,1,1,0,0,train,0
singleton_2064,singleton,,1,0,1,1,0,0,train,0
singleton_2065,singleton,,1,0,1,1,0,0,train,0
singleton_2066,singleton,,1,0,1,1,0,0,train,0
singleton_2067,singleton,,1,0,1,1,0,0,train,0
singleton_2068,singleton,,1,0,1,0,1,0,validation,0
singleton_2069,singleton,,1,0,1,1,0,0,train,0
singleton_2070,singleton,,1,0,1,1,0,0,train,0
singleton_2071,singleton,,1,0,1,1,0,0,train,0
singleton_2072,singleton,,1,0,1,0,1,0,validation,0
singleton_2073,singleton,,1,0,1,1,0,0,train,0
singleton_2074,singleton,,1,0,1,0,0,1,test,0
singleton_2075,singleton,,1,0,1,1,0,0,train,0
singleton_2076,singleton,,1,0,1,1,0,0,train,0
singleton_2077,singleton,,1,0,1,1,0,0,train,0
singleton_2078,singleton,,1,0,1,1,0,0,train,0
singleton_2079,singleton,,1,0,1,1,0,0,train,0
singleton_2080,singleton,,1,0,1,1,0,0,train,0
singleton_2081,singleton,,1,0,1,1,0,0,train,0
singleton_2082,singleton,,1,0,1,1,0,0,train,0
singleton_2083,singleton,,1,0,1,1,0,0,train,0
singleton_2084,singleton,,1,0,1,1,0,0,train,0
singleton_2085,singleton,,1,0,1,1,0,0,train,0
singleton_2086,singleton,,1,0,1,1,0,0,train,0
singleton_2087,singleton,,1,0,1,1,0,0,train,0
singleton_2088,singleton,,1,0,1,0,1,0,validation,0
singleton_2089,singleton,,1,0,1,0,0,1,test,0
singleton_2090,singleton,,1,0,1,1,0,0,train,0
singleton_2091,singleton,,1,0,1,1,0,0,train,0
singleton_2092,singleton,,1,0,1,1,0,0,train,0
singleton_2093,singleton,,1,0,1,1,0,0,train,0
singleton_2094,singleton,,1,0,1,1,0,0,train,0
singleton_2095,singleton,,1,0,1,1,0,0,train,0
singleton_2096,singleton,,1,0,1,1,0,0,train,0
singleton_2097,singleton,,1,0,1,0,1,0,validation,0
singleton_2098,singleton,,1,0,1,1,0,0,train,0
singleton_2099,singleton,,1,0,1,1,0,0,train,0
singleton_2100,singleton,,1,0,1,1,0,0,train,0
singleton_2101,singleton,,1,0,1,1,0,0,train,0
singleton_2102,singleton,,1,0,1,1,0,0,train,0
singleton_2103,singleton,,1,0,1,1,0,0,train,0
singleton_2104,singleton,,1,0,1,0,1,0,validation,0
singleton_2105,singleton,,1,0,1,1,0,0,train,0
singleton_2106,singleton,,1,0,1,1,0,0,train,0
singleton_2107,singleton,,1,0,1,1,0,0,train,0
singleton_2108,singleton,,1,0,1,0,0,1,test,0
singleton_2109,singleton,,1,0,1,1,0,0,train,0
singleton_2110,singleton,,1,0,1,1,0,0,train,0
singleton_2111,singleton,,1,0,1,0,0,1,test,0
singleton_2112,singleton,,1,0,1,0,0,1,test,0
singleton_2113,singleton,,1,0,1,1,0,0,train,0
singleton_2114,singleton,,1,0,1,1,0,0,train,0
singleton_2115,singleton,,1,0,1,1,0,0,train,0
singleton_2116,singleton,,1,0,1,1,0,0,train,0
singleton_2117,singleton,,1,0,1,1,0,0,train,0
singleton_2118,singleton,,1,0,1,1,0,0,train,0
singleton_2119,singleton,,1,0,1,1,0,0,train,0
singleton_2120,singleton,,1,0,1,1,0,0,train,0
singleton_2121,singleton,,1,0,1,0,1,0,validation,0
singleton_2122,singleton,,1,0,1,1,0,0,train,0
singleton_2123,singleton,,1,0,1,1,0,0,train,0
singleton_2124,singleton,,1,0,1,1,0,0,train,0
singleton_2125,singleton,,1,0,1,1,0,0,train,0
singleton_2126,singleton,,1,0,1,0,0,1,test,0
singleton_2127,singleton,,1,0,1,1,0,0,train,0
singleton_2128,singleton,,1,0,1,1,0,0,train,0
singleton_2129,singleton,,1,0,1,1,0,0,train,0
singleton_2130,singleton,,1,0,1,1,0,0,train,0
singleton_2131,singleton,,1,0,1,1,0,0,train,0
singleton_2132,singleton,,1,0,1,1,0,0,train,0
singleton_2133,singleton,,1,0,1,1,0,0,train,0
singleton_2134,singleton,,1,0,1,0,1,0,validation,0
singleton_2135,singleton,,1,0,1,0,0,1,test,0
singleton_2136,singleton,,1,0,1,1,0,0,train,0
singleton_2137,singleton,,1,0,1,0,1,0,validation,0
singleton_2138,singleton,,1,0,1,0,1,0,validation,0
singleton_2139,singleton,,1,0,1,0,0,1,test,0
singleton_2140,singleton,,1,0,1,1,0,0,train,0
singleton_2141,singleton,,1,0,1,1,0,0,train,0
singleton_2142,singleton,,1,0,1,1,0,0,train,0
singleton_2143,singleton,,1,0,1,1,0,0,train,0
singleton_2144,singleton,,1,0,1,1,0,0,train,0
singleton_2145,singleton,,1,0,1,0,0,1,test,0
singleton_2146,singleton,,1,0,1,1,0,0,train,0
singleton_2147,singleton,,1,0,1,1,0,0,train,0
singleton_2148,singleton,,1,0,1,1,0,0,train,0
singleton_2149,singleton,,1,0,1,1,0,0,train,0
singleton_2150,singleton,,1,0,1,1,0,0,train,0
singleton_2151,singleton,,1,0,1,1,0,0,train,0
singleton_2152,singleton,,1,0,1,1,0,0,train,0
singleton_2153,singleton,,1,0,1,1,0,0,train,0
singleton_2154,singleton,,1,0,1,1,0,0,train,0
singleton_2155,singleton,,1,0,1,1,0,0,train,0
singleton_2156,singleton,,1,0,1,1,0,0,train,0
singleton_2157,singleton,,1,0,1,1,0,0,train,0
singleton_2158,singleton,,1,0,1,1,0,0,train,0
singleton_2159,singleton,,1,0,1,1,0,0,train,0
singleton_2160,singleton,,1,0,1,1,0,0,train,0
singleton_2161,singleton,,1,0,1,1,0,0,train,0
singleton_2162,singleton,,1,0,1,1,0,0,train,0
singleton_2163,singleton,,1,0,1,0,0,1,test,0
singleton_2164,singleton,,1,0,1,1,0,0,train,0
singleton_2165,singleton,,1,0,1,0,0,1,test,0
singleton_2166,singleton,,1,0,1,1,0,0,train,0
singleton_2167,singleton,,1,0,1,1,0,0,train,0
singleton_2168,singleton,,1,0,1,1,0,0,train,0
